,car_name,model_year,manufacturer,fuel_type,transmission,engine_cc,kms_driven,price_pkr
327,Mira,2015.0,Daihatsu,Petrol,Automatic,660.0,52000.0,2700000.0
328,Mira,2019.0,Daihatsu,Petrol,Automatic,660.0,61628.0,3650000.0
329,Mira,2019.0,Daihatsu,Petrol,Automatic,660.0,42152.0,3650000.0
330,Cuore,2002.0,Daihatsu,Petrol,Manual,800.0,217500.0,550000.0
331,Mira,2019.0,Daihatsu,Petrol,Automatic,660.0,15000.0,3385000.0
332,Mira,2016.0,Daihatsu,Petrol,Automatic,660.0,1140.0,2100000.0
333,Mira,2013.0,Daihatsu,Petrol,Automatic,660.0,68000.0,2350000.0
334,Mira,2018.0,Daihatsu,Petrol,Automatic,660.0,41000.0,3095000.0
335,Cast,2015.0,Daihatsu,Petrol,Automatic,660.0,72000.0,2500000.0
336,Cuore,2006.0,Daihatsu,Petrol,Manual,800.0,123456.0,710000.0
337,Mira,2019.0,Daihatsu,Petrol,Automatic,660.0,17000.0,3250000.0
338,Mira,2012.0,Daihatsu,Petrol,Automatic,660.0,83000.0,2600000.0
339,Mira,2016.0,Daihatsu,Petrol,Automatic,660.0,85000.0,2250000.0
340,Boon,2018.0,Daihatsu,Petrol,Automatic,1000.0,104000.0,3400000.0
341,Mira,2017.0,Daihatsu,Petrol,Automatic,660.0,71000.0,2825000.0
342,Rocky,2019.0,Daihatsu,Petrol,Automatic,1000.0,65000.0,5800000.0
343,Mira,2014.0,Daihatsu,Petrol,Automatic,660.0,81000.0,2075000.0
344,Cuore,2005.0,Daihatsu,Petrol,Automatic,800.0,100000.0,720000.0
345,Mira,2011.0,Daihatsu,Petrol,Automatic,660.0,134000.0,2025000.0
346,Hijet,2012.0,Daihatsu,Petrol,Automatic,660.0,95000.0,1375000.0
347,Charade,1988.0,Daihatsu,Petrol,Manual,1000.0,165000.0,310000.0
348,Mira,2012.0,Daihatsu,Petrol,Automatic,660.0,120000.0,2175000.0
349,Move,2020.0,Daihatsu,Petrol,Automatic,660.0,14500.0,3300000.0
350,Mira,2019.0,Daihatsu,Petrol,Automatic,660.0,65854.0,3550000.0
351,Mira,2019.0,Daihatsu,Petrol,Automatic,660.0,44494.0,3650000.0
352,Cuore,2011.0,Daihatsu,Petrol,Manual,800.0,80000.0,1070000.0
353,Move,2007.0,Daihatsu,Petrol,Automatic,660.0,125000.0,1385000.0
354,Cuore,2002.0,Daihatsu,Petrol,Manual,800.0,100000.0,550000.0
355,Hijet,2013.0,Daihatsu,Petrol,Automatic,660.0,110000.0,1435000.0
356,Move,2018.0,Daihatsu,Petrol,Automatic,660.0,13600.0,2875000.0
357,Move,2013.0,Daihatsu,Petrol,Automatic,660.0,82000.0,1785000.0
358,Mira,2006.0,Daihatsu,Petrol,Automatic,660.0,50000.0,1325000.0
359,Cuore,2009.0,Daihatsu,Petrol,Manual,800.0,100000.0,695000.0
360,Mira,2019.0,Daihatsu,Petrol,Automatic,660.0,27597.0,3600000.0
361,Mira,2019.0,Daihatsu,Petrol,Automatic,660.0,4738.0,3650000.0
362,Move,2019.0,Daihatsu,Petrol,Automatic,660.0,33676.0,3750000.0
363,Mira,2019.0,Daihatsu,Petrol,Automatic,660.0,52133.0,3650000.0
364,Mira,2015.0,Daihatsu,Petrol,Automatic,660.0,58250.0,2485000.0
365,Mira,2018.0,Daihatsu,Petrol,Automatic,660.0,35500.0,3275000.0
366,Mira,2018.0,Daihatsu,Petrol,Automatic,660.0,94000.0,2425000.0
367,Terios Kid,2003.0,Daihatsu,Petrol,Automatic,660.0,99999.0,1225000.0
368,Cuore,2006.0,Daihatsu,Petrol,Automatic,800.0,160000.0,950000.0
369,Mira,2020.0,Daihatsu,Petrol,Automatic,660.0,32700.0,3500000.0
370,Mira,2007.0,Daihatsu,Petrol,Automatic,660.0,90000.0,1795000.0
371,Hijet,2011.0,Daihatsu,Petrol,Automatic,660.0,111000.0,1450000.0
372,Mira,2013.0,Daihatsu,Petrol,Automatic,660.0,71500.0,2060000.0
373,Hijet,2010.0,Daihatsu,Petrol,Automatic,660.0,125368.0,1340000.0
374,Cuore,2008.0,Daihatsu,Petrol,Manual,800.0,43270.0,780000.0
375,Mira,2018.0,Daihatsu,Petrol,Automatic,660.0,64000.0,3150000.0
376,Mira,2014.0,Daihatsu,Petrol,Automatic,660.0,73000.0,2175000.0
377,Cuore,2006.0,Daihatsu,Petrol,Manual,800.0,12345.0,655000.0
378,Rocky,2019.0,Daihatsu,Petrol,Automatic,1000.0,21638.0,5700000.0
379,Mira,2019.0,Daihatsu,Petrol,Automatic,660.0,48000.0,3575000.0
380,Move,2013.0,Daihatsu,Petrol,Automatic,660.0,77000.0,1670000.0
381,Rocky,1985.0,Daihatsu,Diesel,Manual,2800.0,123764.0,1260000.0
382,Cuore,2007.0,Daihatsu,Petrol,Manual,800.0,111253.0,760000.0
383,Mira,2019.0,Daihatsu,Petrol,Automatic,660.0,56964.0,3650000.0
384,Mira,2019.0,Daihatsu,Petrol,Automatic,660.0,36796.0,3700000.0
385,Mira,2019.0,Daihatsu,Petrol,Automatic,660.0,33160.0,3550000.0
386,Mira,2014.0,Daihatsu,Petrol,Automatic,660.0,68000.0,2250000.0
387,Cuore,2002.0,Daihatsu,Petrol,Manual,800.0,208000.0,1000000.0
388,Cuore,2010.0,Daihatsu,Petrol,Manual,800.0,74000.0,800000.0
389,Mira,2014.0,Daihatsu,Petrol,Automatic,660.0,85000.0,2350000.0
390,Charade,1997.0,Daihatsu,Petrol,Manual,1000.0,123654.0,365000.0
391,Mira,2018.0,Daihatsu,Petrol,Automatic,660.0,60000.0,3085000.0
392,Mira,2019.0,Daihatsu,Petrol,Automatic,660.0,34000.0,3475000.0
393,Mira,2009.0,Daihatsu,Petrol,Automatic,660.0,40000.0,1545000.0
394,Hijet,2014.0,Daihatsu,Petrol,Automatic,660.0,24000.0,1350000.0
395,Mira,2012.0,Daihatsu,Petrol,Automatic,660.0,85000.0,1950000.0
396,Cuore,2010.0,Daihatsu,Petrol,Manual,800.0,182500.0,825000.0
397,Mira,2019.0,Daihatsu,Petrol,Automatic,660.0,18520.0,3600000.0
398,Move,2011.0,Daihatsu,Petrol,Automatic,660.0,90000.0,1770000.0
399,Mira,2014.0,Daihatsu,Petrol,Automatic,660.0,88000.0,2050000.0
400,Mira,2014.0,Daihatsu,Petrol,Automatic,660.0,70000.0,2050000.0
401,Hijet,2010.0,Daihatsu,Petrol,Automatic,660.0,168000.0,1195000.0
402,Mira,2014.0,Daihatsu,Petrol,Automatic,660.0,90000.0,2200000.0
403,Mira,2007.0,Daihatsu,Petrol,Automatic,660.0,125000.0,1480000.0
404,Mira,2014.0,Daihatsu,Petrol,Automatic,660.0,88000.0,2225000.0
405,Charade,1998.0,Daihatsu,Petrol,Manual,1000.0,90000.0,380000.0
406,Charade,1986.0,Daihatsu,Petrol,Manual,1000.0,80000.0,330000.0
407,Mira,2011.0,Daihatsu,Petrol,Automatic,660.0,134992.0,2100000.0
408,Hijet,2014.0,Daihatsu,Petrol,Automatic,660.0,86803.0,1840000.0
409,Hijet,2013.0,Daihatsu,Petrol,Automatic,660.0,87600.0,1470000.0
410,Hijet,2013.0,Daihatsu,Petrol,Automatic,660.0,106000.0,1850000.0
411,Move,2011.0,Daihatsu,Petrol,Automatic,660.0,103000.0,1700000.0
412,Mira,2019.0,Daihatsu,Petrol,Automatic,660.0,65092.0,3650000.0
413,Mira,2019.0,Daihatsu,Petrol,Automatic,660.0,26510.0,3600000.0
414,Move,2014.0,Daihatsu,Petrol,Automatic,660.0,68000.0,2350000.0
415,Cuore,2007.0,Daihatsu,Petrol,Manual,800.0,95000.0,725000.0
416,Mira,2020.0,Daihatsu,Petrol,Automatic,660.0,24000.0,4600000.0
417,Charade,1986.0,Daihatsu,Petrol,Manual,1000.0,50000.0,265000.0
418,Mira,2018.0,Daihatsu,Petrol,Automatic,660.0,89250.0,2850000.0
419,Charade,1995.0,Daihatsu,Petrol,Manual,1000.0,9989.0,270000.0
420,Hijet,2014.0,Daihatsu,Petrol,Automatic,660.0,140000.0,1480000.0
421,Mira,2014.0,Daihatsu,Petrol,Automatic,660.0,88800.0,2175000.0
422,Mira,2019.0,Daihatsu,Petrol,Automatic,660.0,26121.0,3700000.0
423,Hijet,2010.0,Daihatsu,Petrol,Automatic,660.0,115000.0,1180000.0
424,Mira,2019.0,Daihatsu,Petrol,Automatic,660.0,14000.0,3200000.0
425,Hijet,2017.0,Daihatsu,Petrol,Automatic,660.0,143000.0,2500000.0
426,Move,2019.0,Daihatsu,Petrol,Automatic,660.0,21000.0,3400000.0
427,Cuore,2001.0,Daihatsu,Petrol,Manual,800.0,131000.0,650000.0
428,Charade,1984.0,Daihatsu,CNG,Manual,1000.0,786.0,180000.0
429,Charade,1988.0,Daihatsu,Petrol,Manual,1000.0,54000.0,250000.0
430,Mira,2014.0,Daihatsu,Petrol,Automatic,660.0,90000.0,2275000.0
431,Hijet,2012.0,Daihatsu,Petrol,Automatic,660.0,127000.0,1425000.0
432,Mira,2019.0,Daihatsu,Petrol,Automatic,660.0,10750.0,3650000.0
433,Boon,2019.0,Daihatsu,Petrol,Automatic,1000.0,76000.0,3750000.0
434,Mira,2012.0,Daihatsu,Petrol,Automatic,660.0,130000.0,1849000.0
435,Cuore,2011.0,Daihatsu,Petrol,Manual,800.0,100000.0,860000.0
436,Mira,2019.0,Daihatsu,Petrol,Automatic,660.0,29000.0,3340000.0
437,Mira,2015.0,Daihatsu,Petrol,Automatic,660.0,89000.0,2200000.0
438,Terios Kid,2013.0,Daihatsu,Petrol,Automatic,660.0,108000.0,1950000.0
439,Cuore,2007.0,Daihatsu,Petrol,Manual,800.0,87000.0,590000.0
440,Hijet,2015.0,Daihatsu,Petrol,Automatic,660.0,122000.0,2050000.0
441,Cuore,2012.0,Daihatsu,Petrol,Manual,800.0,96000.0,875000.0
442,Cuore,2005.0,Daihatsu,Petrol,Manual,800.0,100000.0,500000.0
443,Cuore,2007.0,Daihatsu,Petrol,Manual,800.0,200000.0,700000.0
444,Cuore,2008.0,Daihatsu,Petrol,Manual,800.0,100000.0,800000.0
445,Hijet,2016.0,Daihatsu,Petrol,Automatic,660.0,98000.0,1850000.0
446,Terios Kid,2009.0,Daihatsu,Petrol,Automatic,660.0,87237.0,1690000.0
447,Cuore,2002.0,Daihatsu,Petrol,Manual,800.0,19000.0,450000.0
448,Cuore,2008.0,Daihatsu,Petrol,Automatic,800.0,160000.0,890000.0
449,Cuore,2005.0,Daihatsu,Petrol,Automatic,874.0,123456.0,725000.0
450,Cuore,2008.0,Daihatsu,Petrol,Manual,800.0,120000.0,700000.0
451,Mira,2015.0,Daihatsu,Petrol,Automatic,660.0,48000.0,2475000.0
452,Cuore,2008.0,Daihatsu,Petrol,Manual,800.0,123456.0,735000.0
453,Cuore,2005.0,Daihatsu,Petrol,Automatic,800.0,119000.0,680000.0
454,Mira,2017.0,Daihatsu,Petrol,Automatic,660.0,57000.0,3000000.0
455,Move,2015.0,Daihatsu,Petrol,Automatic,660.0,72000.0,2350000.0
456,Cuore,2009.0,Daihatsu,Petrol,Manual,800.0,123456.0,735000.0
457,Charade,1988.0,Daihatsu,Petrol,Manual,1300.0,100000.0,350000.0
458,Cuore,2006.0,Daihatsu,Petrol,Manual,800.0,60000.0,1050000.0
459,Charade,1983.0,Daihatsu,Petrol,Manual,1000.0,100000.0,135000.0
460,Cast,2019.0,Daihatsu,Petrol,Automatic,660.0,79499.0,2500000.0
461,Copen,2003.0,Daihatsu,Petrol,Manual,660.0,65000.0,2050000.0
462,Mira,2014.0,Daihatsu,Petrol,Automatic,660.0,82200.0,2500000.0
463,Mira,2007.0,Daihatsu,Petrol,Manual,660.0,105000.0,925000.0
464,Hijet,2016.0,Daihatsu,Petrol,Automatic,660.0,100000.0,2300000.0
465,Mira,2020.0,Daihatsu,Petrol,Automatic,660.0,2400.0,3395000.0
466,Charade,1991.0,Daihatsu,Petrol,Manual,1000.0,10000.0,285000.0
467,Charade,1985.0,Daihatsu,Petrol,Manual,1000.0,100000.0,375000.0
468,Cuore,2008.0,Daihatsu,Petrol,Manual,800.0,200000.0,720000.0
469,Terios Kid,2002.0,Daihatsu,Petrol,Automatic,660.0,149000.0,1100000.0
470,Hijet,2012.0,Daihatsu,Petrol,Automatic,660.0,85000.0,1420000.0
471,Cuore,2004.0,Daihatsu,Petrol,Automatic,800.0,123.0,880000.0
472,Cuore,2007.0,Daihatsu,Petrol,Automatic,800.0,85000.0,750000.0
473,Mira,2016.0,Daihatsu,Petrol,Automatic,660.0,106230.0,2600000.0
474,Cuore,2009.0,Daihatsu,Petrol,Manual,800.0,85000.0,850000.0
475,Mira,2006.0,Daihatsu,Petrol,Automatic,1000.0,87000.0,1400000.0
476,Move,2014.0,Daihatsu,Petrol,Automatic,660.0,55000.0,2550000.0
477,Move,2013.0,Daihatsu,Petrol,Automatic,660.0,140000.0,2350000.0
478,Mira,2013.0,Daihatsu,Petrol,Automatic,660.0,113000.0,2080000.0
479,Mira,2010.0,Daihatsu,Petrol,Automatic,660.0,123500.0,1600000.0
480,Cuore,2010.0,Daihatsu,Petrol,Manual,800.0,90000.0,900000.0
481,Mira,2017.0,Daihatsu,Petrol,Automatic,800.0,130000.0,2700000.0
482,Mira,2017.0,Daihatsu,Petrol,Automatic,660.0,86999.0,2490000.0
483,Mira,2016.0,Daihatsu,Petrol,Automatic,660.0,63000.0,2200000.0
484,Mira,2014.0,Daihatsu,Petrol,Automatic,660.0,135000.0,2050000.0
485,Move,2020.0,Daihatsu,Petrol,Automatic,660.0,9000.0,3700000.0
486,Cuore,2003.0,Daihatsu,Petrol,Manual,800.0,100000.0,550000.0
487,Mira,2017.0,Daihatsu,Petrol,Automatic,660.0,44000.0,2825000.0
488,Cuore,2008.0,Daihatsu,Petrol,Manual,800.0,65000.0,715000.0
489,Mira,2015.0,Daihatsu,Petrol,Automatic,660.0,88000.0,2490000.0
490,Hijet,2013.0,Daihatsu,Petrol,Automatic,660.0,115000.0,1500000.0
491,Mira,2019.0,Daihatsu,Petrol,Automatic,660.0,39000.0,3495000.0
492,Mira,2012.0,Daihatsu,Petrol,Automatic,660.0,95100.0,2200000.0
493,Rocky,2021.0,Daihatsu,Petrol,Automatic,1000.0,17711.0,5500000.0
494,Cuore,2008.0,Daihatsu,Petrol,Manual,800.0,100000.0,750000.0
495,Mira,2015.0,Daihatsu,Petrol,Automatic,660.0,91200.0,2220000.0
496,Charade,1986.0,Daihatsu,Petrol,Manual,1000.0,150000.0,400000.0
497,Move,2020.0,Daihatsu,Petrol,Automatic,660.0,18000.0,3565000.0
498,Mira,2016.0,Daihatsu,Petrol,Automatic,660.0,60000.0,2450000.0
499,Cuore,2009.0,Daihatsu,Petrol,Automatic,800.0,170000.0,1190000.0
500,Tanto,2014.0,Daihatsu,Petrol,Automatic,660.0,66000.0,1930000.0
501,Hijet,2012.0,Daihatsu,Petrol,Manual,660.0,123.0,1345000.0
502,Cuore,2004.0,Daihatsu,Petrol,Automatic,800.0,97000.0,840000.0
503,Mira,2014.0,Daihatsu,Petrol,Automatic,660.0,141000.0,2245000.0
504,Mira,2014.0,Daihatsu,Petrol,Automatic,660.0,80000.0,2475000.0
505,Charade,1984.0,Daihatsu,Petrol,Manual,1000.0,87512.0,185000.0
506,Mira,2018.0,Daihatsu,Petrol,Automatic,660.0,30000.0,3295000.0
507,Mira,2014.0,Daihatsu,Petrol,Automatic,660.0,88000.0,2000000.0
508,Cuore,2005.0,Daihatsu,Petrol,Manual,800.0,63000.0,575000.0
509,Cuore,2009.0,Daihatsu,Petrol,Manual,800.0,120000.0,885000.0
510,Cuore,2007.0,Daihatsu,Petrol,Automatic,800.0,75000.0,795000.0
511,Cuore,2006.0,Daihatsu,Petrol,Automatic,800.0,79000.0,855000.0
512,Mira,2019.0,Daihatsu,Petrol,Automatic,660.0,35000.0,3225000.0
513,Cuore,2012.0,Daihatsu,Petrol,Automatic,800.0,100000.0,1300000.0
514,Cuore,2010.0,Daihatsu,Petrol,Manual,800.0,88000.0,849000.0
515,Cuore,2009.0,Daihatsu,Petrol,Manual,800.0,105000.0,780000.0
516,Mira,2019.0,Daihatsu,Petrol,Automatic,660.0,77000.0,3800000.0
517,Cuore,2012.0,Daihatsu,Petrol,Automatic,800.0,95000.0,1100000.0
518,Move,2017.0,Daihatsu,Petrol,Automatic,660.0,63500.0,2350000.0
519,Hijet,2018.0,Daihatsu,Petrol,Automatic,660.0,155000.0,2600000.0
520,Hijet,2011.0,Daihatsu,Petrol,Automatic,660.0,79000.0,1350000.0
521,Move,2015.0,Daihatsu,Petrol,Automatic,660.0,72500.0,2700000.0
522,Charade,1986.0,Daihatsu,Petrol,Manual,1000.0,55555.0,350000.0
523,Cuore,2011.0,Daihatsu,Petrol,Manual,800.0,105000.0,930000.0
524,Cuore,2011.0,Daihatsu,Petrol,Manual,800.0,166000.0,880000.0
525,Mira,2019.0,Daihatsu,Petrol,Automatic,660.0,48000.0,3400000.0
526,Tanto,2014.0,Daihatsu,Petrol,Automatic,660.0,97000.0,1965000.0
527,Mira,2014.0,Daihatsu,Petrol,Automatic,660.0,100000.0,2200000.0
528,Hijet,2013.0,Daihatsu,Petrol,Automatic,660.0,82000.0,1550000.0
529,Mira,2014.0,Daihatsu,Petrol,Automatic,660.0,80000.0,2500000.0
530,Mira,2014.0,Daihatsu,Petrol,Automatic,660.0,100000.0,1960000.0
531,Hijet,2017.0,Daihatsu,Petrol,Automatic,660.0,98000.0,3075000.0
532,Mira,2016.0,Daihatsu,Petrol,Automatic,660.0,124000.0,1985000.0
533,Mira,2019.0,Daihatsu,Petrol,Automatic,660.0,34000.0,3500000.0
534,Mira,2020.0,Daihatsu,Petrol,Automatic,660.0,34000.0,3250000.0
535,Charade,1984.0,Daihatsu,Petrol,Manual,1000.0,786.0,320000.0
536,Mira,2016.0,Daihatsu,Petrol,Automatic,660.0,76000.0,2500000.0
537,Cuore,2003.0,Daihatsu,Petrol,Manual,800.0,100000.0,535000.0
538,Charade,1985.0,Daihatsu,Petrol,Manual,1000.0,300000.0,245000.0
539,Charade,1987.0,Daihatsu,Petrol,Manual,1000.0,10000.0,250000.0
540,Boon,2012.0,Daihatsu,Petrol,Automatic,1000.0,68000.0,2200000.0
541,Cuore,2009.0,Daihatsu,Petrol,Manual,800.0,95000.0,825000.0
542,Mira,2019.0,Daihatsu,Petrol,Automatic,660.0,20000.0,3980000.0
543,Mira,2017.0,Daihatsu,Petrol,Automatic,660.0,45000.0,3150000.0
544,Hijet,2013.0,Daihatsu,Petrol,Automatic,660.0,149000.0,1520000.0
545,Cuore,2010.0,Daihatsu,Petrol,Automatic,800.0,75000.0,1325000.0
546,Hijet,2017.0,Daihatsu,Petrol,Automatic,660.0,135000.0,2025000.0
547,Mira,2019.0,Daihatsu,Petrol,Automatic,660.0,52250.0,3500000.0
548,Hijet,2017.0,Daihatsu,Petrol,Manual,660.0,76000.0,1950000.0
549,Mira,2017.0,Daihatsu,Petrol,Automatic,660.0,87000.0,3150000.0
550,Cuore,2010.0,Daihatsu,Petrol,Automatic,800.0,133000.0,1215000.0
551,Mira,2016.0,Daihatsu,Petrol,Automatic,660.0,90000.0,2390000.0
552,Cuore,2008.0,Daihatsu,Petrol,Manual,800.0,102000.0,650000.0
553,Cuore,2007.0,Daihatsu,Petrol,Automatic,800.0,150000.0,750000.0
554,Cuore,2004.0,Daihatsu,Petrol,Automatic,800.0,150000.0,700000.0
555,Terios Kid,2010.0,Daihatsu,Petrol,Automatic,660.0,96000.0,1800000.0
556,Mira,2014.0,Daihatsu,Petrol,Automatic,660.0,84500.0,2200000.0
557,Hijet,2011.0,Daihatsu,Petrol,Automatic,660.0,90000.0,1395000.0
558,Mira,2013.0,Daihatsu,Petrol,Automatic,660.0,124000.0,1985000.0
559,Mira,2009.0,Daihatsu,Petrol,Automatic,600.0,90313.0,1350000.0
560,Cuore,2005.0,Daihatsu,Petrol,Manual,800.0,71000.0,650000.0
561,Hijet,2014.0,Daihatsu,Petrol,Automatic,660.0,103485.0,1480000.0
562,Cuore,2010.0,Daihatsu,Petrol,Manual,800.0,120000.0,870000.0
563,Cuore,2007.0,Daihatsu,Petrol,Automatic,800.0,62800.0,925000.0
564,Mira,2007.0,Daihatsu,Petrol,Automatic,660.0,180000.0,1420000.0
565,Mira,2017.0,Daihatsu,Petrol,Automatic,660.0,95047.0,2200000.0
566,Cuore,2005.0,Daihatsu,Petrol,Automatic,800.0,75000.0,890000.0
567,Mira,2019.0,Daihatsu,Petrol,Automatic,660.0,39000.0,3425000.0
568,Cuore,2006.0,Daihatsu,Petrol,Manual,800.0,80000.0,670000.0
569,Mira,2017.0,Daihatsu,Petrol,Automatic,660.0,94000.0,3175000.0
570,Charade,1985.0,Daihatsu,Petrol,Manual,1000.0,40000.0,280000.0
571,Cuore,2010.0,Daihatsu,Petrol,Automatic,800.0,140714.0,870000.0
572,Cuore,2008.0,Daihatsu,Petrol,Manual,800.0,90000.0,685000.0
573,Mira,2014.0,Daihatsu,Petrol,Automatic,660.0,76000.0,2360000.0
574,Mira,2018.0,Daihatsu,Petrol,Automatic,660.0,60947.0,3330000.0
575,Hijet,2013.0,Daihatsu,Petrol,Automatic,660.0,90000.0,1690000.0
576,Mira,2015.0,Daihatsu,Petrol,Automatic,660.0,125000.0,2400000.0
577,Mira,2019.0,Daihatsu,Petrol,Automatic,660.0,46000.0,3580000.0
578,Hijet,2003.0,Daihatsu,Petrol,Automatic,660.0,100000.0,600000.0
579,Cuore,2011.0,Daihatsu,Petrol,Manual,800.0,99879.0,950000.0
580,Mira,2014.0,Daihatsu,Petrol,Automatic,660.0,130000.0,2175000.0
581,Move,2013.0,Daihatsu,Petrol,Automatic,660.0,61000.0,1850000.0
582,Cuore,2005.0,Daihatsu,Petrol,Manual,800.0,231457.0,1000000.0
583,Mira,2015.0,Daihatsu,Petrol,Automatic,660.0,77.0,2075000.0
584,Hijet,2017.0,Daihatsu,Petrol,Automatic,660.0,94000.0,1975000.0
585,Cuore,2005.0,Daihatsu,Petrol,Automatic,800.0,91000.0,815000.0
586,Cuore,2008.0,Daihatsu,Petrol,Manual,800.0,200000.0,730000.0
587,Move,2013.0,Daihatsu,Petrol,Automatic,660.0,98000.0,2275000.0
588,Cuore,1993.0,Daihatsu,Petrol,Manual,800.0,34000.0,370000.0
589,Mira,2017.0,Daihatsu,Petrol,Automatic,660.0,73000.0,3100000.0
590,Cuore,2007.0,Daihatsu,Petrol,Manual,800.0,110000.0,665000.0
591,Mira,2019.0,Daihatsu,Petrol,Automatic,660.0,23000.0,3600000.0
592,Mira,2016.0,Daihatsu,Petrol,Automatic,660.0,36000.0,2850000.0
593,Charade,1986.0,Daihatsu,Petrol,Manual,1000.0,90000.0,380000.0
594,Mira,2017.0,Daihatsu,Petrol,Automatic,660.0,70000.0,3000000.0
595,Copen,2006.0,Daihatsu,Petrol,Automatic,660.0,80000.0,1800000.0
596,Hijet,2014.0,Daihatsu,Petrol,Automatic,660.0,91000.0,1850000.0
597,Mira,2014.0,Daihatsu,Petrol,Automatic,660.0,80000.0,2550000.0
598,Boon,2017.0,Daihatsu,Petrol,Automatic,1000.0,83000.0,3300000.0
599,Mira,2014.0,Daihatsu,Petrol,Automatic,660.0,99000.0,2195000.0
600,Mira,2017.0,Daihatsu,Petrol,Automatic,660.0,81000.0,2550000.0
601,Cuore,2011.0,Daihatsu,Petrol,Manual,800.0,70000.0,1020000.0
602,Mira,2010.0,Daihatsu,Petrol,Automatic,660.0,97000.0,1870000.0
603,Mira,2006.0,Daihatsu,Petrol,Automatic,660.0,112000.0,1350000.0
604,Boon,2019.0,Daihatsu,Petrol,Automatic,1000.0,75000.0,4150000.0
605,Mira,2014.0,Daihatsu,Petrol,Automatic,660.0,95000.0,2050000.0
606,Mira,2019.0,Daihatsu,Petrol,Automatic,650.0,38.0,3100000.0
607,Mira,2019.0,Daihatsu,Petrol,Automatic,660.0,29000.0,3625000.0
608,Charade,1986.0,Daihatsu,Petrol,Manual,1000.0,100000.0,550000.0
609,Mira,2015.0,Daihatsu,Petrol,Automatic,660.0,78000.0,2120000.0
610,Mira,2016.0,Daihatsu,Petrol,Automatic,660.0,72000.0,1950000.0
611,Cast,2020.0,Daihatsu,Petrol,Automatic,660.0,25000.0,3700000.0
612,Mira,2018.0,Daihatsu,Petrol,Automatic,660.0,30000.0,2925000.0
613,Tanto,2015.0,Daihatsu,Petrol,Automatic,660.0,120000.0,2300000.0
614,Charade,1986.0,Daihatsu,Petrol,Manual,1000.0,100000.0,250000.0
615,Charade,1986.0,Daihatsu,Petrol,Manual,1000.0,100000.0,430000.0
616,Cuore,2006.0,Daihatsu,Petrol,Manual,800.0,80000.0,800000.0
617,Move,2014.0,Daihatsu,Petrol,Automatic,660.0,125000.0,1870000.0
618,Terios Kid,2001.0,Daihatsu,Petrol,Automatic,660.0,123.0,1185000.0
619,Charade,1986.0,Daihatsu,Petrol,Manual,1000.0,100000.0,525000.0
620,Cuore,1993.0,Daihatsu,Petrol,Manual,660.0,140000.0,420000.0
621,Mira,2007.0,Daihatsu,Petrol,Automatic,660.0,116000.0,1225000.0
622,Charade,1993.0,Daihatsu,Petrol,Manual,1000.0,10000.0,255000.0
623,Cuore,1993.0,Daihatsu,Petrol,Manual,800.0,200000.0,250000.0
624,Mira,2014.0,Daihatsu,Petrol,Automatic,660.0,87000.0,1790000.0
625,Cuore,2012.0,Daihatsu,Petrol,Manual,800.0,137000.0,700000.0
626,Mira,2016.0,Daihatsu,Petrol,Automatic,660.0,65000.0,2650000.0
627,Cuore,2004.0,Daihatsu,Petrol,Manual,800.0,160000.0,600000.0
628,Move,2013.0,Daihatsu,Petrol,Automatic,660.0,80000.0,2050000.0
629,Mira,2017.0,Daihatsu,Petrol,Automatic,660.0,95000.0,2500000.0
630,Mira,2014.0,Daihatsu,Petrol,Automatic,660.0,73000.0,2240000.0
631,Cuore,2001.0,Daihatsu,Petrol,Manual,1000.0,200000.0,650000.0
632,Mira,2017.0,Daihatsu,Petrol,Automatic,660.0,68000.0,1850000.0
633,Mira,2016.0,Daihatsu,Petrol,Automatic,660.0,36000.0,2780000.0
634,Mira,2013.0,Daihatsu,Petrol,Automatic,660.0,115000.0,2075000.0
635,Cuore,2007.0,Daihatsu,Petrol,Manual,800.0,100000.0,800000.0
636,Hijet,2014.0,Daihatsu,Petrol,Automatic,660.0,74000.0,1650000.0
637,Terios Kid,2011.0,Daihatsu,Petrol,Automatic,660.0,70000.0,1800000.0
638,Cuore,2007.0,Daihatsu,Petrol,Automatic,800.0,100000.0,850000.0
639,Charade,1998.0,Daihatsu,Petrol,Manual,1000.0,100000.0,800000.0
640,Mira,2012.0,Daihatsu,Petrol,Automatic,660.0,99000.0,2095000.0
641,Charade,1988.0,Daihatsu,Petrol,Manual,1000.0,99000.0,350000.0
642,Charade,1984.0,Daihatsu,Petrol,Manual,1000.0,80000.0,210000.0
643,Mira,2014.0,Daihatsu,Petrol,Automatic,660.0,78500.0,2120000.0
644,Cuore,2008.0,Daihatsu,Petrol,Manual,800.0,192200.0,755000.0
645,Mira,2018.0,Daihatsu,Petrol,Automatic,660.0,44000.0,3400000.0
646,Esse,2011.0,Daihatsu,Petrol,Automatic,660.0,78000.0,1700000.0
647,Cuore,2008.0,Daihatsu,Petrol,Manual,800.0,150000.0,760000.0
648,Mira,2018.0,Daihatsu,Petrol,Automatic,660.0,40000.0,3350000.0
649,Hijet,2007.0,Daihatsu,Petrol,Automatic,660.0,150000.0,1165000.0
650,Mira,2019.0,Daihatsu,Petrol,Automatic,660.0,11500.0,3500000.0
651,Mira,2018.0,Daihatsu,Petrol,Automatic,660.0,16000.0,3355000.0
